Id,Name,Language,keywords
1004036,first comes love,eng, marion_winik vintage marion marriage tony memoir tonys
1009043,12 edmondstone street,eng, david_malouf vintage house street household edmondstone home
1020631,eyewitness to america: 500 years of american history in the words of those who saw it happen,eng, david_colbert vintage eyewitnesses newspapers jefferson narrative thomas
1099560,the swimming pool season,eng, rose_tremain vintage novelists writer miriam miriams author
1097552,where the jackals howl,eng, amos_oz vintage jackals amos oz howl ozs
1049697,the plot against america,eng, philip_roth vintage lindbergh roosevelt 1940 aviation franklin
1099564,letter to sister benedicta,eng, rose_tremain vintage sonatafat author leon leons gustav
1099561,sadler's birthday,eng, rose_tremain vintage novelists writer tremain sonatatoday author
1020995,samedi the deafness,eng, jesse_ball vintage park sim asylum mouse james
1027595,everything you need,eng, a.l._kennedy vintage nathan staples loathing father mary
1061815,old crow,en-GB, shena_mackay vintage village coral villages witchhunt fairweather
1054068,four wings and a prayer: caught in the mystery of the monarch butterfly,eng, sue_halpern vintage butterflies butterfly monarchs wings monarch
1038907,programming the universe: a quantum computer scientist takes on the cosmos,eng, seth_lloyd vintage universe quantum discovery programming computers
1061798,the artist's widow,eng, shena_mackay vintage paintings artistic artists painter artist
1094344,steps,eng, jerzy_kosiński vintage kosinski kosinskis narcissism novel jerzy
1047738,illness as metaphor,eng, susan_sontag vintage metaphors metaphor cancer illnesses illness
1078636,through the ivory gate,eng, rita_dove vintage poetry novel pulitzer author homecoming
1091139,the salesman,eng, joseph_o'connor vintage sweeney dublin summer billy night
1006277,the railway,eng, hamid_ismailov vintage uzbekistan uzbeks towns ancient novel
1009038,remembering babylon,eng, david_malouf vintage maloufs bablyon novel aborigines continent
1009040,dream stuff,eng, david_malouf vintage stories ghosts portrait writer father
1026628,where love goes,eng, joyce_maynard vintage novel author divorce die contemporary
1009041,child's play,eng, david_malouf vintage malouf novella enigmatic author idiosyncrasy
1053801,the mystery and meaning of the dead sea scrolls,eng, hershel_shanks vintage scrolls bible scholars aramaic hebrew
1048602,"two in the wild: tales of adventure from friends, mothers, and daughters",eng, susan_fox_rogers vintage anthology thelma adventure hiking hike
1077553,on the edge,eng, edward_st._aubyn vintage peter merchant banker sabine mission
1071588,"henry viii's last victim: the life and times of henry howard, earl of surrey",eng, jessie_childs vintage shakespeare henry nobleman poet surrey
1032874,the good times,eng, james_kelman vintage narrators narratives firstperson language portray
1032875,translated accounts,eng, james_kelman vintage novel narrators kelman narrative narrated
1088774,the illusionist,eng, jennifer_johnston vintage illusionist novel woman book train
1070756,the end of the affair,eng, graham_greene vintage affair sarah bendix detective jealousy
1057702,"there goes my everything: white southerners in the age of civil rights, 1945-1975",eng, jason_sokol vintage southerners civil fought justice south
1074489,the woman in the dunes,eng, kōbō_abe vintage dunes novel novels seaside sand
1033941,the feast of july,eng, h.e._bates vintage bates novel feasts feast evensford
1034146,private papers,eng, margaret_forster vintage penelope emily family daughters celia
1046928,danziger's travels: beyond forbidden frontiers,eng, nick_danziger vintage danziger danzigers travels travel afghan
1086139,shakey: neil young's biography,eng, jimmy_mcdonough vintage neil young youngs crosby childhood
1072242,twenty-eight artists and two saints: essays,eng, joan_acocella vintage magdalene artists art joan holocaust
1067953,a reader's guide to remembrance of things past,eng, terence_kilmartin vintage remembrance proustian anthology prousts memories
1056396,"democracy in america, vol. 2",eng, alexis_de_tocqueville vintage democracy intellect reeve essay influence
1077310,"stiff upper lip, jeeves",eng, p.g._wodehouse vintage jeeves jeevesin bertie berties wodehouse
1070648,shakespeare: the biography,eng, peter_ackroyd vintage shakespeare shakespearehe ackroyd ackroyds biography
1085381,the great cat massacre: and other episodes in french cultural history,eng, robert_darnton vintage enlightenment 1730s essays century 18th
1076336,"babel tower (the frederica quartet, #3)",en-GB,"the_frederica_quartet,_#3 a.s._byatt vintage frederica novel potter author jude"
1019600,a virtuous woman,eng, kaye_gibbons vintage novel foster gibbons widowed writers
1083416,under thirty: plays for a new generation,en-US, eric_lane vintage playwrights actors dramatists portrayals twentysomethings
1055014,blackwater,eng, kerstin_ekman vintage thriller startling literary killings disturbing
1055015,the forest of hours,eng, kerstin_ekman vintage ekmans forest skord novel character
1029425,the abominable man (martin beck #7),eng,martin_beck_#7 maj_sjöwall vintage detective suspect police officer massacred
1007449,stars are stars,eng, kevin_sampson vintage danny dannys nicole fifteenyearold ablaze
1067289,dan leno and the limehouse golem,eng, peter_ackroyd vintage murders ripper murder namelondon killer
1060650,a fool's alphabet,eng, sebastian_faulks vintage russells chapters chapter pietro events
1009415,the wives of henry viii,eng, antonia_fraser vintage henrys henry fraser queens viii
1010866,edith kermit roosevelt,eng, sylvia_jukes_morris vintage edith ediths fdr roosevelt theodore
1044363,the family orchard,eng, nomi_eve vintage esther orchard novel family tapestry
1067338,the last campaign: how harry truman won the 1948 election,eng, zachary_karabell vintage dewey truman presidential democratic candidates
1042794,picturing will,eng, ann_beattie vintage novel postmodern jody jodys picturing
1055681,peace and its discontents: gaza-jericho 1993-1995,eng, edward_w._said vintage palestinians palestinian palestinianamerican israelis peace
1077210,the mating season,eng, p.g._wodehouse vintage bertie wodehouse jeeves quagmire wooster
1031533,the poet,eng, yi_mun-yol vintage poet betraying condemned traitor wandering
1085235,the price of a child,eng, lorene_cary vintage slavery novel memoir child angelou
1031927,the ring of truth: an inquiry into how we know what we know,eng, philip_morrison vintage pbs science scientific exploration process
1097548,my michael,eng, amos_oz vintage hannah michael hannahs jerusalem 1950s
1062155,the french lieutenant's woman,eng, john_fowles vintage loveintrigue dorsets lyme gentlemans charles
1043143,all dressed up and nowhere to go (arena books),eng, malcolm_bradbury vintage bradbury bradburys modernity malcolm centurys
1005023,"shadows: unlocking their secrets, from plato to our time",eng, roberto_casati vintage shadows mythology plato astronomy folklore
1087338,they who do not grieve,eng, sia_figiel vintage samoan novel grandmother tales traditional
1023159,the football factory,eng, john_king vintage hooligan football chelsea disease racism
1023175,england away,eng, john_king vintage away england farrell nationalism blitzkrieg
1023252,"lionheart and lackland: king richard, king john and the wars of conquest",eng, frank_mclynn vintage historians historical john revisionist lionheart
1022376,the colour,eng, rose_tremain vintage josephs joseph blackstone goldfields christchurch
1094897,"in full flower: aging women, power, and sexuality",eng, lois_w._banner vintage boulevards aging madame chaucers photographs
1023179,the prison house,eng, john_king vintage jimmy jimmys prison incarcerated inmates
1089847,the prague orgy,eng, philip_roth vintage zuckermans zuckerman novelist manuscript writer
1052105,crusader nation: the united states in peace and the great war: 1898-1920,eng, david_traxel vintage roosevelt woodrow historian progressiveera history
1040689,before the frost,en-GB, henning_mankell vintage crime chapter mysteries ystad fears
1046506,close quarters,eng, larry_heinemann vintage novel soldier vietnam dosier draftee
1045627,on learning to read,eng, karen_zelan vintage books fascination readthe childs edition
1040737,falling from grace: the experience of downward mobility in the american middle class,eng, katherine_s._newman vintage optimism anthropologist prosperous generations americans
1011973,a lie about my father,eng, john_burnside vintage fathers father memoir fathersaltire nonfiction
1017101,guide for the perplexed,eng, jonathan_levi vintage tale fable levi book fantastical
1012977,"oh, play that thing",eng, roddy_doyle vintage armstrong musicfurious dublin prisoner york
1052280,"will you please be quiet, please?",eng, raymond_carver vintage carver stories story raymond classics
1043722,the justification of johann gutenberg,eng, blake_morrison vintage scribes gutenbergs gutenberg johann invention
1094796,when the devil holds the candle,en-GB, karin_fossum vintage andreasandreass andreas disappearance sejer stephen
1017058,the great world: a novel,eng, david_malouf vintage babylon novel selfknowledge innocence witness
1040401,preston falls,eng, david_gates vintage novel protagonist gates tenacious pulitzer
1049932,lie in the dark,eng, dan_fesperman vintage homicide sarajevo murder murderers journalist
1087380,the photographer's wife,eng, robert_solé vintage midsummer dora egyptian alexandria egypt
1066036,the porcupine,eng, julian_barnes vintage dictator novel communism deposed barnes
